 frequency       v(out)          v(out)         
 1.25169927e+01 -3.07351458e+03  6.18559706e-03 
 1.25892541e+01 -3.07351458e+03  6.22130690e-03 
 1.26619327e+01 -3.07351458e+03  6.25722290e-03 
 1.27350308e+01 -3.07351458e+03  6.29334624e-03 
 1.28085509e+01 -3.07351458e+03  6.32967813e-03 
 1.28824955e+01 -3.07351458e+03  6.36621976e-03 
 1.29568670e+01 -3.07351458e+03  6.40297234e-03 
 1.30316678e+01 -3.07351458e+03  6.43993711e-03 
 1.31069004e+01 -3.07351458e+03  6.47711527e-03 
 1.31825674e+01 -3.07351458e+03  6.51450806e-03 
 1.32586712e+01 -3.07351458e+03  6.55211673e-03 
 1.33352143e+01 -3.07351458e+03  6.58994251e-03 
 1.34121994e+01 -3.07351458e+03  6.62798667e-03 
 1.34896288e+01 -3.07351458e+03  6.66625045e-03 
 1.35675053e+01 -3.07351458e+03  6.70473513e-03 
 1.36458314e+01 -3.07351458e+03  6.74344199e-03 
 1.37246096e+01 -3.07351458e+03  6.78237231e-03 
 1.38038426e+01 -3.07351458e+03  6.82152737e-03 
 1.38835331e+01 -3.07351458e+03  6.86090848e-03 
 1.39636836e+01 -3.07351458e+03  6.90051693e-03 
 1.40442968e+01 -3.07351458e+03  6.94035405e-03 
 1.41253754e+01 -3.07351458e+03  6.98042116e-03 
 1.42069221e+01 -3.07351458e+03  7.02071957e-03 
