 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 1.38140000e-10  1.95260228e+00  1.64739772e+00  2.48480848e+00  2.90011134e+00 
 1.38640000e-10  1.95300766e+00  1.64699234e+00  2.48431632e+00  2.90060428e+00 
 1.39140000e-10  1.95341153e+00  1.64658847e+00  2.48382716e+00  2.90109423e+00 
 1.39640000e-10  1.95381389e+00  1.64618611e+00  2.48334101e+00  2.90158118e+00 
 1.40140000e-10  1.95421473e+00  1.64578527e+00  2.48285787e+00  2.90206511e+00 
 1.40640000e-10  1.95461405e+00  1.64538595e+00  2.48237775e+00  2.90254603e+00 
 1.41140000e-10  1.95501184e+00  1.64498816e+00  2.48190066e+00  2.90302394e+00 
 1.41640000e-10  1.95540810e+00  1.64459190e+00  2.48142659e+00  2.90349882e+00 
 1.42140000e-10  1.95580283e+00  1.64419717e+00  2.48095555e+00  2.90397067e+00 
 1.42640000e-10  1.95619602e+00  1.64380398e+00  2.48048755e+00  2.90443949e+00 
