 frequency       v(finalp,finaln) v(finalp,finaln)
 4.57088190e+09 -2.35384374e+03  1.04944657e+03 
 4.67735141e+09 -2.34410322e+03  1.07322710e+03 
 4.78630092e+09 -2.33390231e+03  1.09749089e+03 
 4.89778819e+09 -2.32321881e+03  1.12224467e+03 
 5.01187234e+09 -2.31202938e+03  1.14749496e+03 
 5.12861384e+09 -2.30030947e+03  1.17324800e+03 
 5.24807460e+09 -2.28803333e+03  1.19950975e+03 
 5.37031796e+09 -2.27517386e+03  1.22628576e+03 
 5.49540874e+09 -2.26170262e+03  1.25358120e+03 
 5.62341325e+09 -2.24758967e+03  1.28140073e+03 
 5.75439937e+09 -2.23280358e+03  1.30974847e+03 
 5.88843655e+09 -2.21731129e+03  1.33862788e+03 
 6.02559586e+09 -2.20107808e+03  1.36804174e+03 
 6.16595002e+09 -2.18406742e+03  1.39799197e+03 
 6.30957344e+09 -2.16624097e+03  1.42847959e+03 
 6.45654229e+09 -2.14755840e+03  1.45950457e+03 
 6.60693448e+09 -2.12797736e+03  1.49106569e+03 
 6.76082975e+09 -2.10745338e+03  1.52316042e+03 
 6.91830971e+09 -2.08593975e+03  1.55578473e+03 
 7.07945784e+09 -2.06338744e+03  1.58893294e+03 
 7.24435960e+09 -2.03974504e+03  1.62259751e+03 
 7.41310241e+09 -2.01495860e+03  1.65676880e+03 
 7.58577575e+09 -1.98897161e+03  1.69143487e+03 
 7.76247117e+09 -1.96172486e+03  1.72658120e+03 
 7.94328235e+09 -1.93315641e+03  1.76219041e+03 
 8.12830516e+09 -1.90320150e+03  1.79824192e+03 
 8.31763771e+09 -1.87179249e+03  1.83471164e+03 
 8.51138038e+09 -1.83885882e+03  1.87157157e+03 
 8.70963590e+09 -1.80432699e+03  1.90878939e+03 
 8.91250938e+09 -1.76812055e+03  1.94632805e+03 
 9.12010839e+09 -1.73016013e+03  1.98414524e+03 
 9.33254301e+09 -1.69036346e+03  2.02219290e+03 
 9.54992586e+09 -1.64864551e+03  2.06041665e+03 
 9.77237221e+09 -1.60491857e+03  2.09875519e+03 
 1.00000000e+10 -1.55909247e+03  2.13713965e+03 
 1.02329299e+10 -1.51107478e+03  2.17549289e+03 
 1.04712855e+10 -1.46077114e+03  2.21372879e+03 
 1.07151931e+10 -1.40808565e+03  2.25175147e+03 
 1.09647820e+10 -1.35292128e+03  2.28945446e+03 
 1.12201845e+10 -1.29518052e+03  2.32671988e+03 
 1.14815362e+10 -1.23476599e+03  2.36341752e+03 
 1.17489755e+10 -1.17158125e+03  2.39940397e+03 
 1.20226443e+10 -1.10553176e+03  2.43452166e+03 
 1.23026877e+10 -1.03652598e+03  2.46859796e+03 
 1.25892541e+10 -9.64476592e+02  2.50144422e+03 
 1.28824955e+10 -8.89301995e+02  2.53285492e+03 
 1.31825674e+10 -8.10927926e+02  2.56260672e+03 
 1.34896288e+10 -7.29289340e+02  2.59045776e+03 
 1.38038426e+10 -6.44332513e+02  2.61614687e+03 
 1.41253754e+10 -5.56017388e+02  2.63939307e+03 
 1.44543977e+10 -4.64320188e+02  2.65989509e+03 
 1.47910839e+10 -3.69236288e+02  2.67733117e+03 
 1.51356125e+10 -2.70783367e+02  2.69135915e+03 
 1.54881662e+10 -1.69004830e+02  2.70161677e+03 
 1.58489319e+10 -6.39734890e+01  2.70772240e+03 
 1.62181010e+10  4.42044947e+01  2.70927623e+03 
 1.65958691e+10  1.55385455e+02  2.70586192e+03 
 1.69824365e+10  2.69383873e+02  2.69704884e+03 
 1.73780083e+10  3.85967896e+02  2.68239502e+03 
 1.77827941e+10  5.04854793e+02  2.66145079e+03 
 1.81970086e+10  6.25706427e+02  2.63376330e+03 
 1.86208714e+10  7.48124866e+02  2.59888190e+03 
 1.90546072e+10  8.71648244e+02  2.55636457e+03 
 1.94984460e+10  9.95747055e+02  2.50578529e+03 
 1.99526231e+10  1.11982104e+03  2.44674260e+03 
 2.04173794e+10  1.24319688e+03  2.37886920e+03 
 2.08929613e+10  1.36512697e+03  2.30184263e+03 
 2.13796209e+10  1.48478942e+03  2.21539704e+03 
 2.18776162e+10  1.60128976e+03  2.11933587e+03 
 2.23872114e+10  1.71366437e+03  2.01354532e+03 
 2.29086765e+10  1.82088620e+03  1.89800840e+03 
 2.34422882e+10  1.92187286e+03  1.77281927e+03 
 2.39883292e+10  2.01549748e+03  1.63819739e+03 
 2.45470892e+10  2.10060240e+03  1.49450126e+03 
 2.51188643e+10  2.17601607e+03  1.34224089e+03 
 2.57039578e+10  2.24057294e+03  1.18208869e+03 
 2.63026799e+10  2.29313656e+03  1.01488780e+03 
 2.69153480e+10  2.33262550e+03  8.41657393e+02 
 2.75422870e+10  2.35804176e+03  6.63593896e+02 
 2.81838293e+10  2.36850124e+03  4.82067639e+02 
 2.88403150e+10  2.36326529e+03  2.98614047e+02 
 2.95120923e+10  2.34177259e+03  1.14918872e+02 
 3.01995172e+10  2.30367000e+03 -6.72029682e+01 
 3.09029543e+10  2.24884123e+03 -2.45835141e+02 
 3.16227766e+10  2.17743168e+03 -4.18994115e+02 
 3.23593657e+10  2.08986802e+03 -5.84669399e+02 
 3.31131121e+10  1.98687106e+03 -7.40868984e+02 
